open,high,low,close,tick_volume,year,month,day
412.23,417.44,408.96,412.7,7619,2016,3,9
412.74,416.27,410.01,415.76,12317,2016,3,10
415.76,422,414,417.51,14165,2016,3,11
414.22,416.46,409.81,413.16,14624,2016,3,14
413.15,416.4,410.9,414.86,15910,2016,3,15
414.87,416.66,412.9,415.02,15687,2016,3,16
415.01,418,413.5,416.41,14424,2016,3,17
416.41,417.81,404.52,405.45,15721,2016,3,18
412.07,413.34,409.5,411,15279,2016,3,21
410.69,415.62,410,414.96,16709,2016,3,22
414.96,418.15,412.8,415.96,14216,2016,3,23
415.96,417.24,412.5,415.09,12968,2016,3,24
415.09,416.81,412.51,413.9,15391,2016,3,25
422.13,423.56,417.79,422.12,14607,2016,3,28
422.14,422.36,408.32,412.96,17008,2016,3,29
412.96,416,409.55,412.5,13975,2016,3,30
412.5,416.49,410.3,415.32,17200,2016,3,31
415.32,415.7,409.98,413.58,16367,2016,4,1
415.67,417.38,411.95,416.31,16937,2016,4,4
416.31,420.95,415.5,418.5,16429,2016,4,5
418.5,420.31,416.4,417.72,18027,2016,4,6
417.72,418.7,415.1,416.83,14062,2016,4,7
416.83,418.76,414.5,416.7,17707,2016,4,8
417,418.4,414.67,417.27,15781,2016,4,11
417.26,421.69,415.91,420.77,16268,2016,4,12
420.78,421.68,416.96,420.19,17271,2016,4,13
419.56,421.16,418,420.49,16198,2016,4,14
420.49,427,419.92,426.3,14121,2016,4,15
422.7,426,419.95,423.69,15155,2016,4,18
423.69,428,423.27,426.51,15656,2016,4,19
426.51,437.2,424.59,434.11,17155,2016,4,20
434.11,444,434,442.85,15662,2016,4,21
442.86,444.29,435.99,436.01,15012,2016,4,22
447.3,457.77,445,456.98,17244,2016,4,25
456.98,462.17,450,459,19631,2016,4,26
458.95,461.66,445.1,448.2,19158,2016,4,27
448.2,448.2,435.91,440.78,18577,2016,4,28
440.78,451,439.54,449.61,18003,2016,4,29
449,450.2,440.1,443.4,22036,2016,5,2
443.4,448,439.86,445.02,18494,2016,5,3
445.02,448.74,441.26,442.71,17369,2016,5,4
442.71,445.5,441.05,443.63,17684,2016,5,5
443.63,453.88,442.41,453.75,16751,2016,5,6
452,457.95,450.22,454.22,16233,2016,5,9
453.96,457.32,446.29,450.46,16717,2016,5,10
450.45,453.39,447.5,449.02,15079,2016,5,11
449.02,453,448,449.8,17883,2016,5,12
449.8,454.96,448.86,452.25,15930,2016,5,13
455.95,459,451.13,451.5,15680,2016,5,16
451.5,454.92,451.01,452.42,15910,2016,5,17
452.42,456.63,451.12,454.2,15651,2016,5,18
454.11,455,443,443.43,15979,2016,5,19
443.43,445.3,434.86,439.02,16831,2016,5,20
438.9,445,437.9,444.17,13795,2016,5,23
444.17,448.99,443.08,446.31,14246,2016,5,24
446.5,450.78,445.7,448.56,15114,2016,5,25
448.56,452.9,447,449.5,15975,2016,5,26
449.7,473.27,449,468,21856,2016,5,27
520.6,535.43,503.3,526.5,18874,2016,5,30
526.5,538,508.11,512.51,17637,2016,5,31
512.51,527.6,511.2,524.18,17841,2016,6,1
524.18,528.9,517,525.7,17680,2016,6,2
525.5,554.88,524.13,553.18,15924,2016,6,3
562.52,578.9,558.01,573.01,16787,2016,6,6
573.01,583.79,553.26,563.62,16835,2016,6,7
563.62,571.99,561.01,568.23,16571,2016,6,8
568.23,572.28,559.03,560.3,15445,2016,6,9
560.3,568.2,559,566.8,15081,2016,6,10
632.04,689.99,620,667.66,16844,2016,6,13
667.66,686.43,638,672.8,18667,2016,6,14
672.8,678.2,650,670.02,18312,2016,6,15
670.01,733.24,663.66,729.79,19828,2016,6,16
729.79,740,680,726.2,21407,2016,6,17
726.52,734.52,700.37,709.95,19081,2016,6,20
709.95,712.63,613.87,628.1,20396,2016,6,21
628.1,666.39,590.18,593.84,24233,2016,6,22
590.11,604.88,522.42,589.46,28591,2016,6,23
589.45,668.5,584.66,629.89,21418,2016,6,24
611.05,629.99,600.4,627.75,20482,2016,6,27
627.75,640,622.68,627.8,18227,2016,6,28
627.8,631.8,604.9,624.7,17458,2016,6,29
624.7,662.58,618,648.5,18083,2016,6,30
648.5,674,648.18,660.4,19412,2016,7,1
649,665.68,641.46,655.42,19483,2016,7,4
655.24,664,645.5,652.6,20413,2016,7,5
652.6,662.4,649.8,659.07,19693,2016,7,6
659.46,659.99,600,605.8,19978,2016,7,7
605.81,642.16,589.58,639.67,20748,2016,7,8
630.46,644,630.02,638.16,19081,2016,7,11
638.16,659,635,655,17481,2016,7,12
655,659,645.74,651,16577,2016,7,13
651,652.1,642.99,647,16914,2016,7,14
647,655,644.24,653.2,17488,2016,7,15
665.13,668.5,656.15,657.36,18882,2016,7,18
657.36,663.7,655.15,660.9,16837,2016,7,19
660.7,663.45,652.89,653.42,16721,2016,7,20
653.42,661,650.99,657.7,15671,2016,7,21
657.7,660.23,646,650.55,11629,2016,7,22
653.2,655.28,645.49,646.02,12014,2016,7,25
646.03,652.01,641.01,649.01,19842,2016,7,26
649.01,653,643,647.98,18949,2016,7,27
647.98,650.47,642.22,649.13,18216,2016,7,28
649.13,650,645.61,647,18260,2016,7,29
627.3,628.2,608.13,610.8,18113,2016,8,1
610.8,614.89,563,563,15668,2016,8,2
563.01,569.99,471.1,565.63,15777,2016,8,3
566.79,578.57,562.61,571,19705,2016,8,4
571,576.9,564.38,571.95,19516,2016,8,5
588.38,590.5,583.83,585.74,15177,2016,8,8
585.74,585.95,578.23,581.38,13636,2016,8,9
581.2,595.4,580.02,589.41,19350,2016,8,10
589.38,593.51,583.9,588.9,19891,2016,8,11
588.9,588.94,579.09,583.73,16429,2016,8,12
564.64,570.87,558.68,565.06,20921,2016,8,15
565.07,581.48,561.53,576.23,22959,2016,8,16
576.24,579.5,567.24,569.24,19859,2016,8,17
569.23,576.37,567.45,572.54,23650,2016,8,18
572.55,574.88,566.14,573.5,20140,2016,8,19
577.96,596.28,576,587.29,14728,2016,8,22
586,591.5,577.96,581,10150,2016,8,23
581,582.05,576.3,576.85,16224,2016,8,24
576.85,578.91,570.29,573.42,14570,2016,8,25
573.42,580.73,573,575.98,22561,2016,8,26
571.4,578.57,571.1,576.2,14820,2016,8,29
576.2,580.73,573.04,578.4,17075,2016,8,30
578.4,579.99,574.81,576.72,20533,2016,8,31
576.73,580.19,573.3,574.7,17635,2016,9,1
574.68,577.56,570.14,576.97,17461,2016,9,2
603.42,608.84,597.81,605,5594,2016,9,5
605,609.77,602,606.13,4135,2016,9,6
606.33,610.88,603.89,608.1,3009,2016,9,7
607.63,626.77,606.06,622.51,4634,2016,9,8
622.51,624.34,616.95,619.85,5202,2016,9,9
597.4,610.12,596,608.79,5018,2016,9,12
608.8,613.37,604.12,610.9,3038,2016,9,13
608.5,611.97,603.89,607.11,3371,2016,9,14
607,610.9,605.89,608,9576,2016,9,15
608,610.35,606.53,607.6,15394,2016,9,16
608.8,614,608.5,611.89,19723,2016,9,19
611.89,612.29,607.89,610,15330,2016,9,20
609.88,611,595.13,598.59,18977,2016,9,21
598.6,601.9,590,597,19300,2016,9,22
597,605.25,590.75,603.12,21302,2016,9,23
602.53,609.82,600.95,606.71,15236,2016,9,26
606.71,610.89,602.89,605.56,14536,2016,9,27
606,608.4,602.51,604.02,15263,2016,9,28
604.02,606.54,600.73,605.5,18973,2016,9,29
605.5,605.97,598.97,603.06,19356,2016,9,30
609.3,611,605,608.82,19945,2016,10,3
608.82,611,605.71,606.59,15729,2016,10,4
606.59,611.63,606.51,608.17,16426,2016,10,5
608.17,611,606.23,608.8,12849,2016,10,6
608.8,616.35,608.75,614,18891,2016,10,7
614.9,619.2,612,615.34,18357,2016,10,10
615.34,642.03,614.01,635.31,15450,2016,10,11
635.3,641.08,630,630.43,16151,2016,10,12
630.43,637.45,630.01,633.5,23604,2016,10,13
633.5,637.99,632.48,634.12,20429,2016,10,14
638.26,639.99,634.5,638.2,16959,2016,10,17
638.2,639.92,632.59,633,16376,2016,10,18
633,635,622.5,627.97,19609,2016,10,19
627.98,631.8,626.02,628.89,35455,2016,10,20
628.89,634.14,626.62,630.93,37372,2016,10,21
651.56,654.5,648,651.77,32624,2016,10,24
651.77,659.89,650,658.22,38653,2016,10,25
658.22,678,653.5,675.42,36654,2016,10,26
675.42,686.9,672,675.3,42432,2016,10,27
675.3,683.9,672,682.49,36402,2016,10,28
693,699.04,678.01,698,41864,2016,10,31
698,724.45,689.1,716.66,37907,2016,11,1
716.71,721.9,710.12,720.1,39224,2016,11,2
720.1,730,684.6,691.6,47762,2016,11,3
691.61,704.01,678.45,690.62,50214,2016,11,4
700,702.89,690,692.59,31481,2016,11,7
692.59,706.83,688.44,699.41,29535,2016,11,8
699.41,717.77,695.74,708.98,12892,2016,11,9
708.98,714.95,700.01,706.4,22301,2016,11,10
706.39,714,704.25,707.01,25791,2016,11,11
697.13,703.06,692.9,697.78,25150,2016,11,14
697.44,709.99,696.85,702.38,33869,2016,11,15
702.38,732.47,700.55,729.54,27149,2016,11,16
729.54,738,724.08,730,21997,2016,11,17
730,741,724.49,735.62,28702,2016,11,18
726,739.94,722.68,736.03,22495,2016,11,21
736.03,745,732.7,739.51,28668,2016,11,22
739.5,744.5,735.1,740.41,31111,2016,11,23
740.41,743.99,735.1,736.3,31350,2016,11,24
736.3,739,732,737.62,30700,2016,11,25
731.2,735.01,726.12,732.88,26841,2016,11,28
732.88,735.91,727.76,731,27485,2016,11,29
731,738.48,730,735,26377,2016,11,30
735,744.9,734,743.56,22014,2016,12,1
743.56,773,740.75,765.08,32956,2016,12,2
761.5,767.59,743,752.68,33735,2016,12,5
753.35,756.99,746.36,751.22,38985,2016,12,6
751,762.41,749.71,760,33753,2016,12,7
760,769,755.01,762.12,31404,2016,12,8
762.12,765.55,757.73,760,23753,2016,12,9
759.34,775,757.7,768.8,23595,2016,12,12
768.8,776.69,762.03,769.75,28764,2016,12,13
769.75,771.88,764,770.2,39936,2016,12,14
770.2,773.37,768.1,773.04,21054,2016,12,15
773.04,774.99,770,771.19,21212,2016,12,16
778.63,783.6,775.4,777.31,20556,2016,12,19
777.31,784.8,777,782.9,18952,2016,12,20
782.9,825.7,782,812.97,22441,2016,12,21
812.98,856.02,812.24,847.51,19052,2016,12,22
847.5,890.15,839.82,883.27,22456,2016,12,23
866.77,892.01,865.95,870.4,18073,2016,12,26
870.4,915.2,865.95,905.52,20634,2016,12,27
905.52,945.72,901,934.44,22021,2016,12,28
934.44,944.89,925.01,935.07,21382,2016,12,29
935.06,940,906.93,926.94,30768,2016,12,30
964.99,997.51,955.61,983.68,53392,2017,1,2
983.68,995.02,973.01,984.5,43670,2017,1,3
984.5,1095.78,982.21,1068.8,24877,2017,1,4
1069.49,1094.79,868.03,940.89,20160,2017,1,5
940.89,987.2,823.99,855.9,20946,2017,1,6
868.62,872,840,860.5,21503,2017,1,9
860.48,878.8,859.1,873.93,19333,2017,1,10
873.93,884.81,753.01,776.5,20290,2017,1,11
776.5,815.9,752,811.8,39328,2017,1,12
811.8,821.95,763.2,811,43389,2017,1,13
825.4,829.2,824.8,827.4,548,2017,1,16
827.3,906,824.5,895.2,5954,2017,1,17
895.1,913.3,849.4,871.4,5648,2017,1,18
871.7,907.5,871.7,905.2,4948,2017,1,19
905,905.9,878,894.1,3268,2017,1,20
907.43,914.99,899.99,912,20412,2017,1,23
901,906.9,894.1,894.8,1790,2017,1,24
894.9,901.1,879.8,890.6,4174,2017,1,25
890.7,916.7,890,910.7,3973,2017,1,26
910.8,921.9,905.9,917.6,3430,2017,1,27
910.8,919.4,907.6,918.4,2198,2017,1,30
918.3,959.9,915.1,955.1,3767,2017,1,31
955.2,975,955.2,974.3,5009,2017,2,1
974,1008.7,970.7,1007.9,4963,2017,2,2
1008.3,1019.7,986.3,1009.1,5777,2017,2,3
1007.8,1029.1,1003.3,1022.7,4277,2017,2,6
1022.8,1053.6,1019,1049,4444,2017,2,7
1047.8,1067.5,1022.5,1056,6144,2017,2,8
1056.1,1071.8,931.6,968.3,7947,2017,2,9
968.1,1008.2,948.4,998.3,9137,2017,2,10
997.6,1005,973.2,996.7,4408,2017,2,13
995.7,1016.1,985.7,1007.1,4081,2017,2,14
1007.4,1009.8,998.5,1009.8,3205,2017,2,15
1009.5,1040.1,1006.8,1031.5,5410,2017,2,16
1031.6,1060.8,1027.4,1055.8,7465,2017,2,17
1048.2,1061.8,1041.9,1056.8,3371,2017,2,20
1057.2,1116,1057.1,1112.4,5839,2017,2,21
1111.7,1139.9,1096.3,1126.6,7179,2017,2,22
1126.7,1134.7,1125.3,1127.8,812,2017,2,23
1185.5,1217.7,1089.8,1173.6,7057,2017,2,24
1174.2,1193.7,1169.3,1190.6,4192,2017,2,27
1190.7,1207.5,1173.8,1193.2,7082,2017,2,28
1193.5,1228,1186,1220.7,7131,2017,3,1
1220.8,1278.8,1212.6,1251.2,6834,2017,3,2
1250.7,1291.5,1244.7,1275.2,8260,2017,3,3
1265.2,1282,1250.9,1273.2,3811,2017,3,6
1273.3,1277.7,1173.7,1243,6670,2017,3,7
1243.1,1243.1,1152.2,1158.4,7600,2017,3,8
1158.5,1204.1,1132,1193.8,7299,2017,3,9
1193.9,1343.4,972.5,1101.6,7307,2017,3,10
1217,1246,1212.7,1241.5,5495,2017,3,13
1241.8,1256.5,1224.2,1247.4,4939,2017,3,14
1247.5,1256.7,1236.4,1248.2,5458,2017,3,15
1248.6,1257,1145.8,1153.8,7148,2017,3,16
1154.6,1184.9,1076.2,1108.6,9750,2017,3,17
1050.7,1052.1,1003.8,1023.9,7126,2017,3,20
1023.8,1114.2,1023.8,1106,5964,2017,3,21
1128.1,1147,1038,1058,23053,2017,3,22
1058,1084.38,1051,1062.8,20282,2017,3,23
1062.8,1062.8,980.48,985.43,22643,2017,3,24
1015.7,1028.5,1005.8,1021.1,2606,2017,3,27
1020.8,1065.3,1011.8,1024.9,8090,2017,3,28
1025,1055.7,1005.9,1033.8,8230,2017,3,29
1034,1047.1,1016.9,1027.1,6382,2017,3,30
1040.1,1078,1035,1063.3,4657,2017,3,31
1088.2,1144,1073.1,1143.8,10516,2017,4,3
1143.2,1160.1,1116.8,1134.3,10748,2017,4,4
1134.2,1141.9,1108.6,1125.9,9670,2017,4,5
1125.7,1190.2,1119.5,1190.2,9480,2017,4,6
1192.2,1198.9,1173.4,1191.8,9309,2017,4,7
1208.6,1215.93,1192.26,1199.53,14861,2017,4,10
1199.43,1225.46,1196.32,1216.33,93341,2017,4,11
1216.37,1223.39,1205.51,1211.62,105110,2017,4,12
1211.64,1216.97,1138.03,1165.74,185202,2017,4,13
1164.12,1190.06,1139.89,1163.08,226840,2017,4,14
1163.08,1163.08,1163.08,1163.08,1,2017,4,15
1167.55,1189.25,1158.01,1184.76,105918,2017,4,17
1183.46,1207.19,1171.9,1194.71,99078,2017,4,18
1195.32,1207.47,1187.55,1199.68,89840,2017,4,19
1199.77,1240.33,1187.92,1235.11,102137,2017,4,20
1235.25,1249.3,1225.67,1238.84,109202,2017,4,21
1236.97,1250.82,1231.46,1248.86,83115,2017,4,24
1248.58,1276.98,1248.17,1271.43,112130,2017,4,25
1271.49,1312.38,1266.06,1286.5,148317,2017,4,26
1285.15,1338.91,1281.54,1338.03,98199,2017,4,27
1338.05,1344.51,1295.85,1302.42,175508,2017,4,28
1339.73,1421.99,1338.37,1414.09,234923,2017,5,1
1414.1,1477,1385.24,1426.46,238494,2017,5,2
1426.85,1507.27,1425.55,1507.27,223933,2017,5,3
1507.8,1620.01,1478,1478.98,327437,2017,5,4
1468.57,1606.33,1441.95,1511.34,455031,2017,5,5
1524.92,1626.49,1522.27,1621.66,425728,2017,5,8
1621.74,1757.39,1611.99,1698.3,384940,2017,5,9
1698.99,1790.99,1665.46,1760.57,250110,2017,5,10
1759.58,1889.64,1742.03,1803.05,313474,2017,5,11
1803.08,1832.96,1647.01,1688.95,383888,2017,5,12
1688.95,1688.95,1688.95,1688.95,1,2017,5,13
1778.28,1782.02,1680.08,1696.42,396748,2017,5,15
1696.41,1746.78,1638.61,1723.28,367450,2017,5,16
1723.04,1834.5,1667.97,1780.88,531125,2017,5,17
1780.83,1874.55,1760.26,1865.8,342945,2017,5,18
1865.83,1949.97,1863.89,1932.09,301413,2017,5,19
1932.09,1932.09,1932.09,1932.09,1,2017,5,20
2181.36,2224.92,2093.69,2122.06,146631,2017,5,22
2121.71,2261.76,1997.3,2218.43,580242,2017,5,23
2216.99,2475.96,2214.53,2446.77,572357,2017,5,24
2447.28,2754.73,2263.26,2408.26,1257463,2017,5,25
2408.55,2593.96,2056.56,2278.52,1442531,2017,5,26
2278.52,2278.52,2278.52,2278.52,2,2017,5,28
2101.29,2324.49,2101.27,2315.6,505674,2017,5,29
2315.99,2345.07,2209.82,2272.56,610466,2017,5,30
2271.9,2328.99,2152.97,2287.36,649249,2017,5,31
2284.72,2451.28,2267.36,2401.09,559721,2017,6,1
2401.15,2449.97,2355.35,2434.67,385373,2017,6,2
2434.67,2434.67,2434.67,2434.67,3,2017,6,3
2504.84,2653.65,2496.01,2650.27,349395,2017,6,5
2650.29,2927.99,2640.63,2866.51,864727,2017,6,6
2865.96,2888.68,2726.4,2729.36,566686,2017,6,7
2731.72,2805,2608.63,2746.17,612965,2017,6,8
2746.19,2863.23,2746.18,2822.1,389266,2017,6,9
2822.1,2822.1,2822.1,2822.1,1,2017,6,10
2925.62,2974.99,2475.52,2610.59,914192,2017,6,12
2614.4,2778.07,2604.38,2690.39,721711,2017,6,13
2690.71,2795.5,2486.63,2536.05,825926,2017,6,14
2536.43,2539.96,2115.49,2344.22,1279030,2017,6,15
2344.25,2532.9,2302.61,2487.53,734533,2017,6,16
2487.53,2487.53,2487.53,2487.53,1,2017,6,17
2469.82,2590.73,2456.01,2574.09,530865,2017,6,19
2574.07,2776.68,2559.99,2764.71,551824,2017,6,20
2765.64,2783.98,2629.54,2674.25,749339,2017,6,21
2673.25,2734.98,2589.62,2684.21,705060,2017,6,22
2684.02,2739.58,2672.62,2716.53,406342,2017,6,23
2716.53,2716.53,2716.53,2716.53,1,2017,6,24
2488.86,2545.02,2312.05,2367.44,859455,2017,6,26
2359.92,2477.98,2286.43,2461.69,806283,2017,6,27
2459.63,2586.41,2427.01,2578.57,606758,2017,6,28
2576.74,2589.48,2497.74,2553.99,507001,2017,6,29
2551.13,2564.99,2499.49,2513.82,441041,2017,6,30
2513.82,2513.82,2513.82,2513.82,1,2017,7,1
2485.29,2588.05,2467.68,2551.59,449587,2017,7,3
2551.68,2634.26,2534.92,2565.59,420825,2017,7,4
2567.3,2615.51,2525.86,2600.23,307130,2017,7,5
2599.92,2617.5,2535.29,2593.98,268697,2017,7,6
2593.99,2606.99,2481.01,2513.59,382085,2017,7,7
2513.59,2513.59,2513.59,2513.59,3,2017,7,8
2525.07,2535.18,2344.5,2374.08,441083,2017,7,10
2374.12,2393.44,2239.71,2325.77,730730,2017,7,11
2325.78,2402.42,2234.76,2372.61,583429,2017,7,12
2373.78,2420.48,2308.47,2334,373654,2017,7,13
2333.49,2352.42,2143.73,2146.94,416212,2017,7,14
2146.94,2146.94,2146.94,2146.94,3,2017,7,15
1872.16,2176.73,1846.9,2161.86,705777,2017,7,17
2161.8,2386.76,2136.33,2347.12,797365,2017,7,18
2347.03,2397.51,2218.01,2254.03,741709,2017,7,19
2253.23,2726,2233.78,2726,816336,2017,7,20
2727.8,2931.35,2607.67,2631.57,1308918,2017,7,21
2631.57,2631.57,2631.57,2631.57,1,2017,7,22
2778.21,2795,2696.01,2752.88,519288,2017,7,24
2749.86,2770.43,2445.01,2478.86,886756,2017,7,25
2475.51,2603.21,2396,2495.9,1136876,2017,7,26
2496.28,2594.02,2445.7,2577.48,640675,2017,7,27
2576.13,2818.98,2574.22,2747.52,693299,2017,7,28
2747.52,2747.52,2747.52,2747.52,2,2017,7,30
2704.63,2879.69,2675.51,2879.69,555989,2017,7,31
2880.06,2924.06,2610.01,2730.5,984906,2017,8,1
2728.1,2755.3,2665.01,2680.98,576733,2017,8,2
2680.61,2801.94,2659.45,2777.01,274398,2017,8,3
2779,2872.77,2760.67,2832.56,418436,2017,8,4
2832.56,2832.56,2832.56,2832.56,4,2017,8,5
3247.46,3424.85,3181.5,3341.56,753268,2017,8,7
3340.87,3484,3307,3438.52,729368,2017,8,8
3438.53,3457.5,3186,3354.21,813064,2017,8,9
3353.5,3442.98,3288.5,3413.68,618795,2017,8,10
3418.56,3566.79,3389.52,3563.12,675589,2017,8,11
3563.12,3563.12,3563.12,3563.12,1,2017,8,12
3991.47,4322.95,3959.98,4251.7,1023812,2017,8,14
4252.72,4394.99,3803.16,4065,1518131,2017,8,15
4065.61,4354.9,3922.92,4335.39,1186373,2017,8,16
4337.49,4471.03,4163.76,4316.42,1318262,2017,8,17
4316.43,4360.73,3992.89,4002.11,1191107,2017,8,18
4002.11,4002.11,4002.11,4002.11,2,2017,8,19
4063.57,4106.97,3945.02,3990.68,920787,2017,8,21
3990.84,4133.21,3595.5,4065.53,1387357,2017,8,22
4065.59,4242.73,4007.1,4112.78,1288754,2017,8,23
4112.79,4240.62,4056.63,4221.08,950536,2017,8,24
4221.02,4443.92,4193.61,4317.22,919481,2017,8,25
4317.22,4317.22,4317.22,4317.22,1,2017,8,26
4342.91,4347.67,4163.5,4327.72,543629,2017,8,28
4327.76,4642.64,4327.76,4585.51,802131,2017,8,29
4589.51,4636.19,4472.03,4563.14,828397,2017,8,30
4563.17,4759.21,4547.48,4730.76,705509,2017,8,31
4730.77,4924.93,4665.1,4865.43,945941,2017,9,1
4865.42,4865.42,4865.42,4865.42,3,2017,9,2
4519.27,4618.71,4057.01,4263.21,1751510,2017,9,4
4251.85,4443.23,3995.94,4413.73,1894337,2017,9,5
4410.13,4642.8,4351.71,4546.41,1343515,2017,9,6
4546.26,4668.18,4469.38,4561.92,967195,2017,9,7
4561.75,4673.96,4139.24,4225.61,1287353,2017,9,8
4225.61,4225.61,4225.61,4225.61,2,2017,9,9
4253.44,4341.57,4091.01,4177.72,1251076,2017,9,11
4177.63,4369.38,4072.51,4168.76,1072276,2017,9,12
4167.01,4197.02,3714.8,3886,1531260,2017,9,13
3882.76,3942.48,3244.15,3380.22,1828002,2017,9,14
3386.28,3764.9,2966,3711.54,2745157,2017,9,15
3711.54,3711.54,3711.54,3711.54,1,2017,9,16
3686.69,4092.5,3638.81,3999.43,1324070,2017,9,18
3998.71,4115.11,3840.86,3891.04,1187778,2017,9,19
3904.83,4042,3813.07,3949.2,954312,2017,9,20
3947.94,3959,3565.68,3642.83,1081815,2017,9,21
3635.89,3754.35,3506.52,3605.05,1259806,2017,9,22
3605.05,3605.05,3605.05,3605.05,3,2017,9,23
3661.41,3959.32,3650.89,3920.3,846306,2017,9,25
3920.09,3961.98,3843.31,3899.06,684978,2017,9,26
3900.79,4180.51,3862.84,4144.85,824034,2017,9,27
4144.86,4262.41,4116.51,4159.09,756139,2017,9,28
4164.11,4219.42,4015.12,4171.1,881371,2017,9,29
4171.1,4171.1,4171.1,4171.1,1,2017,9,30
4307.98,4445.5,4298.18,4380.83,716227,2017,10,2
4378.79,4417.57,4211.83,4277.08,894884,2017,10,3
4276.19,4335.39,4162.58,4190.76,711695,2017,10,4
4190.9,4348.55,4130.47,4343.67,659609,2017,10,5
4343.66,4414.64,4271.7,4325.68,687950,2017,10,6
4325.68,4325.68,4325.68,4325.68,2,2017,10,7
4564.57,4855.61,4534.35,4827.02,926732,2017,10,9
4825.97,4902.47,4732.64,4856.16,838040,2017,10,10
4856.17,4862.39,4692.56,4816.52,902278,2017,10,11
4816.51,5380,4781.55,5296.72,1263264,2017,10,12
5297.71,5838.93,5258.39,5600.35,1850212,2017,10,13
5600.35,5600.35,5600.35,5600.35,1,2017,10,14
5495.49,5739.99,5477.67,5669.03,1167351,2017,10,16
5670.55,5798.67,5501.15,5563.04,1031202,2017,10,17
5563.75,5591.5,5097,5503.4,1306517,2017,10,18
5510.18,5727.5,5478.54,5689.89,1227985,2017,10,19
5697.03,6065.37,5582.61,5953.72,1178883,2017,10,20
5953.72,5953.72,5953.72,5953.72,1,2017,10,21
5850.83,6036.5,5616.38,5902.86,1448870,2017,10,23
5902.9,5926.88,5527.17,5587.42,1752800,2017,10,24
5575.59,5692.08,5358.53,5669.8,1515544,2017,10,25
5669.66,5980.06,5631.4,5837.78,1173764,2017,10,26
5840.96,5986.56,5673.51,5738.33,1357687,2017,10,27
5738.33,5738.33,5738.33,5738.33,2,2017,10,28
6177.82,6222.19,6016.76,6089.75,1393550,2017,10,30
6091.12,6410.1,6067.51,6357.25,1061708,2017,10,31
6357.28,6615.31,6334.42,6557.32,1152856,2017,11,1
6557.32,7345.55,6551.07,7034.1,2436333,2017,11,2
7034.1,7470.5,6915.32,7217.57,2076343,2017,11,3
7217.57,7217.57,7217.57,7217.57,1,2017,11,4
7217.57,7411.39,6925.06,7120.99,2351360,2017,11,6
7120.99,7234.2,6912.54,7057.14,1892429,2017,11,7
7057.14,7878,7031.73,7249.63,2245373,2017,11,8
7249.63,7485.6,7051.35,7114.98,2290283,2017,11,9
7114.98,7332.8,6419.45,6591,2368893,2017,11,10
6591,6591,6591,6591,1,2017,11,11
6591,6765.74,5636.84,6468.33,3287313,2017,11,13
6468.33,6738.38,6416.58,6593.71,2066558,2017,11,14
6593.71,7340,6531.46,7290.02,1915840,2017,11,15
7290.02,7884.95,7110.93,7876.44,2187927,2017,11,16
7876.44,7987,7522.82,7706.2,2427227,2017,11,17
7706.2,7706.2,7706.2,7706.2,1,2017,11,18
8010.42,8257.95,7890.01,8238.01,1125472,2017,11,20
8237.26,8344.41,7762.5,8120.83,1619090,2017,11,21
8120.81,8299.96,7925.59,8200.12,1544483,2017,11,22
8203.54,8273.99,8060.9,8151.41,1308696,2017,11,23
8151.41,8329.7,7866.49,8229.3,1623033,2017,11,24
8229.3,8229.3,8229.3,8229.3,1,2017,11,25
9213.85,9710.83,9178.94,9621.91,2123343,2017,11,27
9621.71,9955.67,9550.06,9928.15,1880670,2017,11,28
9928.13,11372.5,9235,10179.99,3775719,2017,11,29
10179.99,10661.12,8980.01,9680.83,6808556,2017,11,30
9655.83,10929.49,9351.18,10882.23,5051041,2017,12,1
10882.23,10882.23,10882.23,10882.23,1,2017,12,3
10885.24,11572.83,10505.96,11443.02,4621945,2017,12,4
11418.02,11829.98,11351.46,11741.85,3312770,2017,12,5
11716.85,13179.49,11615.52,13179.49,3777632,2017,12,6
13154.48,15973.49,13084.78,15645.51,8205487,2017,12,7
15610.51,16635.71,13686.71,15579.51,12437251,2017,12,8
15544.51,15579.51,15544.51,15579.51,2,2017,12,9
14097.5,17237.74,14095,16930.46,7852634,2017,12,11
16930.47,17397.51,15907.73,16999.49,8397476,2017,12,12
16999.49,17170,15467.7,16449.96,7527183,2017,12,13
16449.97,16795,15800.18,16277.18,8774750,2017,12,14
16242.18,17901.99,16181.86,17364.11,6739688,2017,12,15
17364.11,17364.11,17364.11,17364.11,1,2017,12,16
17329.11,19269.89,17329.11,18665,7599243,2017,12,18
18630,19083.01,16810.63,17053.79,7113599,2017,12,19
17053.79,17923.14,15789.31,16230,10533291,2017,12,20
16231.07,17260,14985,15695.11,10624720,2017,12,21
15695.11,15830.03,11139.93,14165.02,15189711,2017,12,22
13754.76,16419.42,13586,15841.02,8225552,2017,12,26
15841.03,16460.51,14464,15081.14,9134981,2017,12,27
15130,15463.2,13480,13890,10074958,2017,12,28
13881,15076.39,13846.82,14255.57,8177885,2017,12,29
14270.01,14639.36,12030,12958.12,11971627,2017,12,30
12958.13,14091.28,12958.13,13957.48,281171,2017,12,31
13480.75,16419.42,12890.58,14747.64,7146625,2018,1,2
14747.66,15375,14526.38,15007,6645256,2018,1,3
15007.05,15409.11,14171,14873.34,7531118,2018,1,4
